;Comunidad;Provincia;Fecha;Precio
8470;galicia;lugo-provincia;Diciembre 2018;4,7 €/m2
8471;galicia;lugo-provincia;Noviembre 2018;4,7 €/m2
8472;galicia;lugo-provincia;Octubre 2018;4,7 €/m2
8473;galicia;lugo-provincia;Septiembre 2018;4,8 €/m2
8474;galicia;lugo-provincia;Agosto 2018;4,9 €/m2
8475;galicia;lugo-provincia;Julio 2018;4,9 €/m2
8476;galicia;lugo-provincia;Junio 2018;4,9 €/m2
8477;galicia;lugo-provincia;Mayo 2018;4,8 €/m2
8478;galicia;lugo-provincia;Abril 2018;4,5 €/m2
8479;galicia;lugo-provincia;Marzo 2018;4,5 €/m2
8480;galicia;lugo-provincia;Febrero 2018;4,6 €/m2
8481;galicia;lugo-provincia;Enero 2018;4,6 €/m2
8482;galicia;lugo-provincia;Diciembre 2017;4,5 €/m2
8483;galicia;lugo-provincia;Noviembre 2017;4,5 €/m2
8484;galicia;lugo-provincia;Octubre 2017;4,5 €/m2
8485;galicia;lugo-provincia;Septiembre 2017;4,4 €/m2
8486;galicia;lugo-provincia;Agosto 2017;4,4 €/m2
8487;galicia;lugo-provincia;Julio 2017;4,5 €/m2
8488;galicia;lugo-provincia;Junio 2017;4,4 €/m2
8489;galicia;lugo-provincia;Mayo 2017;4,4 €/m2
8490;galicia;lugo-provincia;Abril 2017;4,3 €/m2
8491;galicia;lugo-provincia;Marzo 2017;4,3 €/m2
8492;galicia;lugo-provincia;Febrero 2017;4,2 €/m2
8493;galicia;lugo-provincia;Enero 2017;4,2 €/m2
8494;galicia;lugo-provincia;Diciembre 2016;4,3 €/m2
8495;galicia;lugo-provincia;Noviembre 2016;4,4 €/m2
8496;galicia;lugo-provincia;Octubre 2016;4,4 €/m2
8497;galicia;lugo-provincia;Septiembre 2016;4,5 €/m2
8498;galicia;lugo-provincia;Agosto 2016;4,5 €/m2
8499;galicia;lugo-provincia;Julio 2016;4,5 €/m2
8500;galicia;lugo-provincia;Junio 2016;4,4 €/m2
8501;galicia;lugo-provincia;Mayo 2016;4,2 €/m2
8502;galicia;lugo-provincia;Abril 2016;4,2 €/m2
8503;galicia;lugo-provincia;Marzo 2016;4,2 €/m2
8504;galicia;lugo-provincia;Febrero 2016;4,2 €/m2
8505;galicia;lugo-provincia;Enero 2016;4,3 €/m2
8506;galicia;lugo-provincia;Diciembre 2015;4,2 €/m2
8507;galicia;lugo-provincia;Noviembre 2015;4,2 €/m2
8508;galicia;lugo-provincia;Octubre 2015;4,3 €/m2
8509;galicia;lugo-provincia;Septiembre 2015;4,3 €/m2
8510;galicia;lugo-provincia;Agosto 2015;4,2 €/m2
8511;galicia;lugo-provincia;Julio 2015;4,3 €/m2
8512;galicia;lugo-provincia;Junio 2015;4,3 €/m2
8513;galicia;lugo-provincia;Mayo 2015;4,3 €/m2
8514;galicia;lugo-provincia;Abril 2015;4,2 €/m2
8515;galicia;lugo-provincia;Marzo 2015;4,2 €/m2
8516;galicia;lugo-provincia;Febrero 2015;4,2 €/m2
8517;galicia;lugo-provincia;Enero 2015;4,2 €/m2
8518;galicia;lugo-provincia;Diciembre 2014;4,2 €/m2
8519;galicia;lugo-provincia;Noviembre 2014;4,3 €/m2
8520;galicia;lugo-provincia;Octubre 2014;4,3 €/m2
8521;galicia;lugo-provincia;Septiembre 2014;4,4 €/m2
8522;galicia;lugo-provincia;Agosto 2014;4,4 €/m2
8523;galicia;lugo-provincia;Julio 2014;4,3 €/m2
8524;galicia;lugo-provincia;Junio 2014;4,3 €/m2
8525;galicia;lugo-provincia;Mayo 2014;4,3 €/m2
8526;galicia;lugo-provincia;Abril 2014;4,4 €/m2
8527;galicia;lugo-provincia;Marzo 2014;4,4 €/m2
8528;galicia;lugo-provincia;Febrero 2014;4,4 €/m2
8529;galicia;lugo-provincia;Enero 2014;4,4 €/m2
8530;galicia;lugo-provincia;Diciembre 2013;4,4 €/m2
8531;galicia;lugo-provincia;Noviembre 2013;4,4 €/m2
8532;galicia;lugo-provincia;Octubre 2013;4,4 €/m2
8533;galicia;lugo-provincia;Septiembre 2013;4,5 €/m2
8534;galicia;lugo-provincia;Agosto 2013;4,6 €/m2
8535;galicia;lugo-provincia;Julio 2013;4,6 €/m2
8536;galicia;lugo-provincia;Junio 2013;4,6 €/m2
8537;galicia;lugo-provincia;Mayo 2013;4,5 €/m2
8538;galicia;lugo-provincia;Abril 2013;4,5 €/m2
8539;galicia;lugo-provincia;Marzo 2013;4,5 €/m2
8540;galicia;lugo-provincia;Febrero 2013;4,6 €/m2
8541;galicia;lugo-provincia;Enero 2013;4,6 €/m2
8542;galicia;lugo-provincia;Diciembre 2012;4,8 €/m2
8543;galicia;lugo-provincia;Noviembre 2012;4,8 €/m2
8544;galicia;lugo-provincia;Octubre 2012;4,8 €/m2
8545;galicia;lugo-provincia;Septiembre 2012;4,9 €/m2
8546;galicia;lugo-provincia;Agosto 2012;5,1 €/m2
8547;galicia;lugo-provincia;Julio 2012;5,0 €/m2
8548;galicia;lugo-provincia;Junio 2012;5,0 €/m2
8549;galicia;lugo-provincia;Mayo 2012;5,0 €/m2
8550;galicia;lugo-provincia;Abril 2012;5,0 €/m2
8551;galicia;lugo-provincia;Marzo 2012;5,0 €/m2
8552;galicia;lugo-provincia;Febrero 2012;4,9 €/m2
8553;galicia;lugo-provincia;Enero 2012;4,9 €/m2
8554;galicia;lugo-provincia;Diciembre 2011;4,9 €/m2
8555;galicia;lugo-provincia;Noviembre 2011;5,0 €/m2
8556;galicia;lugo-provincia;Octubre 2011;5,1 €/m2
8557;galicia;lugo-provincia;Septiembre 2011;5,3 €/m2
8558;galicia;lugo-provincia;Agosto 2011;5,2 €/m2
8559;galicia;lugo-provincia;Julio 2011;5,2 €/m2
8560;galicia;lugo-provincia;Junio 2011;5,2 €/m2
8561;galicia;lugo-provincia;Mayo 2011;5,0 €/m2
8562;galicia;lugo-provincia;Abril 2011;5,0 €/m2
8563;galicia;lugo-provincia;Marzo 2011;5,5 €/m2
8564;galicia;lugo-provincia;Febrero 2011;5,3 €/m2
8565;galicia;lugo-provincia;Enero 2011;5,7 €/m2
8566;galicia;lugo-provincia;Diciembre 2010;5,5 €/m2
8567;galicia;lugo-provincia;Noviembre 2010;5,6 €/m2
8568;galicia;lugo-provincia;Octubre 2010;5,4 €/m2
8569;galicia;lugo-provincia;Septiembre 2010;5,4 €/m2
8570;galicia;lugo-provincia;Agosto 2010;n.d.
8571;galicia;lugo-provincia;Julio 2010;n.d.
8572;galicia;lugo-provincia;Junio 2010;n.d.
8573;galicia;lugo-provincia;Mayo 2010;n.d.
8574;galicia;lugo-provincia;Abril 2010;n.d.
8575;galicia;lugo-provincia;Marzo 2010;n.d.
8576;galicia;lugo-provincia;Febrero 2010;n.d.
8577;galicia;lugo-provincia;Enero 2010;n.d.
8578;galicia;lugo-provincia;Diciembre 2009;n.d.
8579;galicia;lugo-provincia;Noviembre 2009;n.d.
8580;galicia;lugo-provincia;Octubre 2009;n.d.
8581;galicia;lugo-provincia;Septiembre 2009;n.d.
8582;galicia;lugo-provincia;Agosto 2009;n.d.
8583;galicia;lugo-provincia;Julio 2009;n.d.
8584;galicia;lugo-provincia;Junio 2009;n.d.
8585;galicia;lugo-provincia;Mayo 2009;n.d.
8586;galicia;lugo-provincia;Abril 2009;n.d.
8587;galicia;lugo-provincia;Marzo 2009;n.d.
8588;galicia;lugo-provincia;Febrero 2009;n.d.
8589;galicia;lugo-provincia;Enero 2009;n.d.
8590;galicia;lugo-provincia;Diciembre 2008;n.d.
8591;galicia;lugo-provincia;Noviembre 2008;n.d.
8592;galicia;lugo-provincia;Octubre 2008;n.d.
8593;galicia;lugo-provincia;Septiembre 2008;n.d.
8594;galicia;lugo-provincia;Agosto 2008;n.d.
8595;galicia;lugo-provincia;Julio 2008;n.d.
8596;galicia;lugo-provincia;Junio 2008;n.d.
8597;galicia;lugo-provincia;Mayo 2008;n.d.
8598;galicia;lugo-provincia;Abril 2008;n.d.
8599;galicia;lugo-provincia;Marzo 2008;n.d.
8600;galicia;lugo-provincia;Febrero 2008;n.d.
8601;galicia;lugo-provincia;Enero 2008;n.d.
8602;galicia;lugo-provincia;Diciembre 2007;n.d.
8603;galicia;lugo-provincia;Noviembre 2007;n.d.
8604;galicia;lugo-provincia;Octubre 2007;n.d.
8605;galicia;lugo-provincia;Septiembre 2007;n.d.
8606;galicia;lugo-provincia;Agosto 2007;n.d.
8607;galicia;lugo-provincia;Julio 2007;n.d.
8608;galicia;lugo-provincia;Junio 2007;n.d.
8609;galicia;lugo-provincia;Mayo 2007;n.d.
8610;galicia;lugo-provincia;Abril 2007;n.d.
8611;galicia;lugo-provincia;Marzo 2007;n.d.
8612;galicia;lugo-provincia;Febrero 2007;n.d.
8613;galicia;lugo-provincia;Enero 2007;n.d.
8614;galicia;lugo-provincia;Diciembre 2006;n.d.
8615;galicia;lugo-provincia;Noviembre 2006;n.d.
8616;galicia;lugo-provincia;Octubre 2006;n.d.
8617;galicia;lugo-provincia;Septiembre 2006;n.d.
8618;galicia;lugo-provincia;Agosto 2006;n.d.
8619;galicia;lugo-provincia;Julio 2006;n.d.
8620;galicia;lugo-provincia;Junio 2006;n.d.
8621;galicia;lugo-provincia;Mayo 2006;n.d.
8622;galicia;lugo-provincia;Abril 2006;n.d.
8623;galicia;lugo-provincia;Marzo 2006;n.d.
8624;galicia;lugo-provincia;Febrero 2006;n.d.
8625;galicia;lugo-provincia;Enero 2006;n.d.
8626;galicia;ourense-provincia;Noviembre 2024;7,0 €/m2
8627;galicia;ourense-provincia;Octubre 2024;6,9 €/m2
8628;galicia;ourense-provincia;Septiembre 2024;6,7 €/m2
8629;galicia;ourense-provincia;Agosto 2024;6,7 €/m2
8630;galicia;ourense-provincia;Julio 2024;6,9 €/m2
8631;galicia;ourense-provincia;Junio 2024;6,9 €/m2
8632;galicia;ourense-provincia;Mayo 2024;6,8 €/m2
8633;galicia;ourense-provincia;Abril 2024;6,8 €/m2
8634;galicia;ourense-provincia;Marzo 2024;6,8 €/m2
8635;galicia;ourense-provincia;Febrero 2024;6,9 €/m2
8636;galicia;ourense-provincia;Enero 2024;6,8 €/m2
8637;galicia;ourense-provincia;Diciembre 2023;6,8 €/m2
8638;galicia;ourense-provincia;Noviembre 2023;6,5 €/m2
8639;galicia;ourense-provincia;Octubre 2023;6,3 €/m2
8640;galicia;ourense-provincia;Septiembre 2023;6,2 €/m2
8641;galicia;ourense-provincia;Agosto 2023;6,2 €/m2
8642;galicia;ourense-provincia;Julio 2023;6,2 €/m2
8643;galicia;ourense-provincia;Junio 2023;6,2 €/m2
8644;galicia;ourense-provincia;Mayo 2023;6,2 €/m2
8645;galicia;ourense-provincia;Abril 2023;6,2 €/m2
8646;galicia;ourense-provincia;Marzo 2023;6,2 €/m2
8647;galicia;ourense-provincia;Febrero 2023;6,3 €/m2
8648;galicia;ourense-provincia;Enero 2023;6,2 €/m2
8649;galicia;ourense-provincia;Diciembre 2022;6,2 €/m2
8650;galicia;ourense-provincia;Noviembre 2022;6,1 €/m2
8651;galicia;ourense-provincia;Octubre 2022;6,0 €/m2
8652;galicia;ourense-provincia;Septiembre 2022;5,8 €/m2
8653;galicia;ourense-provincia;Agosto 2022;5,7 €/m2
8654;galicia;ourense-provincia;Julio 2022;5,8 €/m2
8655;galicia;ourense-provincia;Junio 2022;5,8 €/m2
8656;galicia;ourense-provincia;Mayo 2022;5,8 €/m2
8657;galicia;ourense-provincia;Abril 2022;5,6 €/m2
8658;galicia;ourense-provincia;Marzo 2022;5,5 €/m2
8659;galicia;ourense-provincia;Febrero 2022;5,5 €/m2
8660;galicia;ourense-provincia;Enero 2022;5,6 €/m2
8661;galicia;ourense-provincia;Diciembre 2021;5,5 €/m2
8662;galicia;ourense-provincia;Noviembre 2021;5,6 €/m2
8663;galicia;ourense-provincia;Octubre 2021;5,7 €/m2
8664;galicia;ourense-provincia;Septiembre 2021;5,6 €/m2
8665;galicia;ourense-provincia;Agosto 2021;5,7 €/m2
8666;galicia;ourense-provincia;Julio 2021;5,8 €/m2
8667;galicia;ourense-provincia;Junio 2021;5,8 €/m2
8668;galicia;ourense-provincia;Mayo 2021;5,8 €/m2
8669;galicia;ourense-provincia;Abril 2021;5,9 €/m2
8670;galicia;ourense-provincia;Marzo 2021;5,9 €/m2
8671;galicia;ourense-provincia;Febrero 2021;5,8 €/m2
8672;galicia;ourense-provincia;Enero 2021;5,9 €/m2
8673;galicia;ourense-provincia;Diciembre 2020;5,9 €/m2
8674;galicia;ourense-provincia;Noviembre 2020;6,0 €/m2
8675;galicia;ourense-provincia;Octubre 2020;6,0 €/m2
8676;galicia;ourense-provincia;Septiembre 2020;6,0 €/m2
8677;galicia;ourense-provincia;Agosto 2020;5,8 €/m2
8678;galicia;ourense-provincia;Julio 2020;5,7 €/m2
8679;galicia;ourense-provincia;Junio 2020;5,6 €/m2
8680;galicia;ourense-provincia;Mayo 2020;5,5 €/m2
8681;galicia;ourense-provincia;Abril 2020;5,3 €/m2
8682;galicia;ourense-provincia;Marzo 2020;5,3 €/m2
8683;galicia;ourense-provincia;Febrero 2020;5,3 €/m2
8684;galicia;ourense-provincia;Enero 2020;5,3 €/m2
8685;galicia;ourense-provincia;Diciembre 2019;5,3 €/m2
8686;galicia;ourense-provincia;Noviembre 2019;5,2 €/m2
8687;galicia;ourense-provincia;Octubre 2019;5,2 €/m2
8688;galicia;ourense-provincia;Septiembre 2019;4,9 €/m2
8689;galicia;ourense-provincia;Agosto 2019;5,1 €/m2
8690;galicia;ourense-provincia;Julio 2019;5,4 €/m2
8691;galicia;ourense-provincia;Junio 2019;5,4 €/m2
8692;galicia;ourense-provincia;Mayo 2019;5,2 €/m2
8693;galicia;ourense-provincia;Abril 2019;5,2 €/m2
8694;galicia;ourense-provincia;Marzo 2019;5,2 €/m2
8695;galicia;ourense-provincia;Febrero 2019;5,0 €/m2
8696;galicia;ourense-provincia;Enero 2019;4,9 €/m2
8697;galicia;ourense-provincia;Diciembre 2018;5,1 €/m2
8698;galicia;ourense-provincia;Noviembre 2018;5,2 €/m2
8699;galicia;ourense-provincia;Octubre 2018;5,2 €/m2
8700;galicia;ourense-provincia;Septiembre 2018;4,9 €/m2
8701;galicia;ourense-provincia;Agosto 2018;4,8 €/m2
8702;galicia;ourense-provincia;Julio 2018;5,0 €/m2
8703;galicia;ourense-provincia;Junio 2018;4,9 €/m2
8704;galicia;ourense-provincia;Mayo 2018;5,0 €/m2
8705;galicia;ourense-provincia;Abril 2018;5,1 €/m2
8706;galicia;ourense-provincia;Marzo 2018;4,9 €/m2
8707;galicia;ourense-provincia;Febrero 2018;4,9 €/m2
8708;galicia;ourense-provincia;Enero 2018;4,8 €/m2
8709;galicia;ourense-provincia;Diciembre 2017;4,9 €/m2
8710;galicia;ourense-provincia;Noviembre 2017;4,9 €/m2
8711;galicia;ourense-provincia;Octubre 2017;4,9 €/m2
8712;galicia;ourense-provincia;Septiembre 2017;4,7 €/m2
8713;galicia;ourense-provincia;Agosto 2017;4,8 €/m2
8714;galicia;ourense-provincia;Julio 2017;4,8 €/m2
8715;galicia;ourense-provincia;Junio 2017;4,6 €/m2
8716;galicia;ourense-provincia;Mayo 2017;4,6 €/m2
8717;galicia;ourense-provincia;Abril 2017;4,7 €/m2
8718;galicia;ourense-provincia;Marzo 2017;4,6 €/m2
8719;galicia;ourense-provincia;Febrero 2017;4,6 €/m2
8720;galicia;ourense-provincia;Enero 2017;4,5 €/m2
8721;galicia;ourense-provincia;Diciembre 2016;4,5 €/m2
8722;galicia;ourense-provincia;Noviembre 2016;4,5 €/m2
8723;galicia;ourense-provincia;Octubre 2016;4,4 €/m2
8724;galicia;ourense-provincia;Septiembre 2016;4,4 €/m2
8725;galicia;ourense-provincia;Agosto 2016;4,4 €/m2
8726;galicia;ourense-provincia;Julio 2016;4,4 €/m2
8727;galicia;ourense-provincia;Junio 2016;4,3 €/m2
8728;galicia;ourense-provincia;Mayo 2016;4,3 €/m2
8729;galicia;ourense-provincia;Abril 2016;4,4 €/m2
8730;galicia;ourense-provincia;Marzo 2016;4,4 €/m2
8731;galicia;ourense-provincia;Febrero 2016;4,5 €/m2
8732;galicia;ourense-provincia;Enero 2016;4,6 €/m2
8733;galicia;ourense-provincia;Diciembre 2015;4,6 €/m2
8734;galicia;ourense-provincia;Noviembre 2015;4,4 €/m2
8735;galicia;ourense-provincia;Octubre 2015;4,3 €/m2
8736;galicia;ourense-provincia;Septiembre 2015;4,3 €/m2
8737;galicia;ourense-provincia;Agosto 2015;4,3 €/m2
8738;galicia;ourense-provincia;Julio 2015;4,3 €/m2
8739;galicia;ourense-provincia;Junio 2015;4,3 €/m2
8740;galicia;ourense-provincia;Mayo 2015;4,3 €/m2
8741;galicia;ourense-provincia;Abril 2015;4,3 €/m2
8742;galicia;ourense-provincia;Marzo 2015;4,3 €/m2
8743;galicia;ourense-provincia;Febrero 2015;4,3 €/m2
8744;galicia;ourense-provincia;Enero 2015;4,4 €/m2
8745;galicia;ourense-provincia;Diciembre 2014;4,4 €/m2
8746;galicia;ourense-provincia;Noviembre 2014;4,3 €/m2
8747;galicia;ourense-provincia;Octubre 2014;4,4 €/m2
8748;galicia;ourense-provincia;Septiembre 2014;4,3 €/m2
8749;galicia;ourense-provincia;Agosto 2014;4,4 €/m2
8750;galicia;ourense-provincia;Julio 2014;4,4 €/m2
8751;galicia;ourense-provincia;Junio 2014;4,5 €/m2
8752;galicia;ourense-provincia;Mayo 2014;4,6 €/m2
8753;galicia;ourense-provincia;Abril 2014;4,6 €/m2
8754;galicia;ourense-provincia;Marzo 2014;4,7 €/m2
8755;galicia;ourense-provincia;Febrero 2014;4,7 €/m2
8756;galicia;ourense-provincia;Enero 2014;4,7 €/m2
8757;galicia;ourense-provincia;Diciembre 2013;4,7 €/m2
8758;galicia;ourense-provincia;Noviembre 2013;4,6 €/m2
8759;galicia;ourense-provincia;Octubre 2013;4,6 €/m2
8760;galicia;ourense-provincia;Septiembre 2013;4,6 €/m2
8761;galicia;ourense-provincia;Agosto 2013;4,5 €/m2
8762;galicia;ourense-provincia;Julio 2013;4,6 €/m2
8763;galicia;ourense-provincia;Junio 2013;4,6 €/m2
8764;galicia;ourense-provincia;Mayo 2013;4,7 €/m2
8765;galicia;ourense-provincia;Abril 2013;4,6 €/m2
8766;galicia;ourense-provincia;Marzo 2013;4,5 €/m2
8767;galicia;ourense-provincia;Febrero 2013;4,5 €/m2
8768;galicia;ourense-provincia;Enero 2013;4,6 €/m2
8769;galicia;ourense-provincia;Diciembre 2012;4,6 €/m2
8770;galicia;ourense-provincia;Noviembre 2012;4,6 €/m2
8771;galicia;ourense-provincia;Octubre 2012;4,9 €/m2
8772;galicia;ourense-provincia;Septiembre 2012;5,0 €/m2
8773;galicia;ourense-provincia;Agosto 2012;5,0 €/m2
8774;galicia;ourense-provincia;Julio 2012;5,2 €/m2
8775;galicia;ourense-provincia;Junio 2012;5,2 €/m2
8776;galicia;ourense-provincia;Mayo 2012;5,2 €/m2
8777;galicia;ourense-provincia;Abril 2012;5,3 €/m2
8778;galicia;ourense-provincia;Marzo 2012;5,2 €/m2
8779;galicia;ourense-provincia;Febrero 2012;5,1 €/m2
8780;galicia;ourense-provincia;Enero 2012;5,1 €/m2
8781;galicia;ourense-provincia;Diciembre 2011;4,9 €/m2
8782;galicia;ourense-provincia;Noviembre 2011;4,9 €/m2
8783;galicia;ourense-provincia;Octubre 2011;4,9 €/m2
8784;galicia;ourense-provincia;Septiembre 2011;4,8 €/m2
8785;galicia;ourense-provincia;Agosto 2011;4,9 €/m2
8786;galicia;ourense-provincia;Julio 2011;4,9 €/m2
8787;galicia;ourense-provincia;Junio 2011;4,9 €/m2
8788;galicia;ourense-provincia;Mayo 2011;4,6 €/m2
8789;galicia;ourense-provincia;Abril 2011;4,9 €/m2
8790;galicia;ourense-provincia;Marzo 2011;4,6 €/m2
8791;galicia;ourense-provincia;Febrero 2011;4,6 €/m2
8792;galicia;ourense-provincia;Enero 2011;n.d.
8793;galicia;ourense-provincia;Diciembre 2010;n.d.
8794;galicia;ourense-provincia;Noviembre 2010;n.d.
8795;galicia;ourense-provincia;Octubre 2010;n.d.
8796;galicia;ourense-provincia;Septiembre 2010;n.d.
8797;galicia;ourense-provincia;Agosto 2010;n.d.
8798;galicia;ourense-provincia;Julio 2010;n.d.
8799;galicia;ourense-provincia;Junio 2010;n.d.
8800;galicia;ourense-provincia;Mayo 2010;n.d.
8801;galicia;ourense-provincia;Abril 2010;n.d.
8802;galicia;ourense-provincia;Marzo 2010;n.d.
8803;galicia;ourense-provincia;Febrero 2010;n.d.
8804;galicia;ourense-provincia;Enero 2010;n.d.
8805;galicia;ourense-provincia;Diciembre 2009;n.d.
8806;galicia;ourense-provincia;Noviembre 2009;n.d.
8807;galicia;ourense-provincia;Octubre 2009;n.d.
8808;galicia;ourense-provincia;Septiembre 2009;n.d.
8809;galicia;ourense-provincia;Agosto 2009;n.d.
8810;galicia;ourense-provincia;Julio 2009;n.d.
8811;galicia;ourense-provincia;Junio 2009;n.d.
8812;galicia;ourense-provincia;Mayo 2009;n.d.
8813;galicia;ourense-provincia;Abril 2009;n.d.
8814;galicia;ourense-provincia;Marzo 2009;n.d.
8815;galicia;ourense-provincia;Febrero 2009;n.d.
8816;galicia;ourense-provincia;Enero 2009;n.d.
8817;galicia;ourense-provincia;Diciembre 2008;n.d.
8818;galicia;ourense-provincia;Noviembre 2008;n.d.
8819;galicia;ourense-provincia;Octubre 2008;n.d.
8820;galicia;ourense-provincia;Septiembre 2008;n.d.
8821;galicia;ourense-provincia;Agosto 2008;n.d.
8822;galicia;ourense-provincia;Julio 2008;n.d.
8823;galicia;ourense-provincia;Junio 2008;n.d.
8824;galicia;ourense-provincia;Mayo 2008;n.d.
8825;galicia;ourense-provincia;Abril 2008;n.d.
8826;galicia;ourense-provincia;Marzo 2008;n.d.
8827;galicia;ourense-provincia;Febrero 2008;n.d.
8828;galicia;ourense-provincia;Enero 2008;n.d.
8829;galicia;ourense-provincia;Diciembre 2007;n.d.
8830;galicia;ourense-provincia;Noviembre 2007;n.d.
8831;galicia;ourense-provincia;Octubre 2007;n.d.
8832;galicia;ourense-provincia;Septiembre 2007;n.d.
8833;galicia;ourense-provincia;Agosto 2007;n.d.
8834;galicia;ourense-provincia;Julio 2007;n.d.
8835;galicia;ourense-provincia;Junio 2007;n.d.
8836;galicia;ourense-provincia;Mayo 2007;n.d.
8837;galicia;ourense-provincia;Abril 2007;n.d.
8838;galicia;ourense-provincia;Marzo 2007;n.d.
8839;galicia;ourense-provincia;Febrero 2007;n.d.
8840;galicia;ourense-provincia;Enero 2007;n.d.
8841;galicia;ourense-provincia;Diciembre 2006;n.d.
8842;galicia;ourense-provincia;Noviembre 2006;n.d.
8843;galicia;ourense-provincia;Octubre 2006;n.d.
8844;galicia;ourense-provincia;Septiembre 2006;n.d.
8845;galicia;ourense-provincia;Agosto 2006;n.d.
8846;galicia;ourense-provincia;Julio 2006;n.d.
8847;galicia;ourense-provincia;Junio 2006;n.d.
8848;galicia;ourense-provincia;Mayo 2006;n.d.
8849;galicia;ourense-provincia;Abril 2006;n.d.
8850;galicia;ourense-provincia;Marzo 2006;n.d.
8851;galicia;ourense-provincia;Febrero 2006;n.d.
8852;galicia;ourense-provincia;Enero 2006;n.d.
8853;galicia;pontevedra-provincia;Noviembre 2024;9,4 €/m2
8854;galicia;pontevedra-provincia;Octubre 2024;9,5 €/m2
8855;galicia;pontevedra-provincia;Septiembre 2024;9,6 €/m2
8856;galicia;pontevedra-provincia;Agosto 2024;10,1 €/m2
8857;galicia;pontevedra-provincia;Julio 2024;10,2 €/m2
8858;galicia;pontevedra-provincia;Junio 2024;10,3 €/m2
8859;galicia;pontevedra-provincia;Mayo 2024;10,2 €/m2
8860;galicia;pontevedra-provincia;Abril 2024;10,0 €/m2
8861;galicia;pontevedra-provincia;Marzo 2024;9,8 €/m2
8862;galicia;pontevedra-provincia;Febrero 2024;9,6 €/m2
8863;galicia;pontevedra-provincia;Enero 2024;9,4 €/m2
8864;galicia;pontevedra-provincia;Diciembre 2023;9,0 €/m2
8865;galicia;pontevedra-provincia;Noviembre 2023;8,9 €/m2
8866;galicia;pontevedra-provincia;Octubre 2023;8,8 €/m2
8867;galicia;pontevedra-provincia;Septiembre 2023;8,9 €/m2
8868;galicia;pontevedra-provincia;Agosto 2023;9,2 €/m2
8869;galicia;pontevedra-provincia;Julio 2023;9,6 €/m2
8870;galicia;pontevedra-provincia;Junio 2023;9,5 €/m2
8871;galicia;pontevedra-provincia;Mayo 2023;8,9 €/m2
8872;galicia;pontevedra-provincia;Abril 2023;8,9 €/m2
8873;galicia;pontevedra-provincia;Marzo 2023;8,7 €/m2
8874;galicia;pontevedra-provincia;Febrero 2023;8,6 €/m2
8875;galicia;pontevedra-provincia;Enero 2023;8,5 €/m2
8876;galicia;pontevedra-provincia;Diciembre 2022;8,4 €/m2
8877;galicia;pontevedra-provincia;Noviembre 2022;8,5 €/m2
8878;galicia;pontevedra-provincia;Octubre 2022;8,4 €/m2
8879;galicia;pontevedra-provincia;Septiembre 2022;8,5 €/m2
8880;galicia;pontevedra-provincia;Agosto 2022;8,6 €/m2
8881;galicia;pontevedra-provincia;Julio 2022;8,8 €/m2
8882;galicia;pontevedra-provincia;Junio 2022;8,7 €/m2
8883;galicia;pontevedra-provincia;Mayo 2022;8,6 €/m2
8884;galicia;pontevedra-provincia;Abril 2022;8,4 €/m2
8885;galicia;pontevedra-provincia;Marzo 2022;8,2 €/m2
8886;galicia;pontevedra-provincia;Febrero 2022;8,2 €/m2
8887;galicia;pontevedra-provincia;Enero 2022;8,2 €/m2
8888;galicia;pontevedra-provincia;Diciembre 2021;8,2 €/m2
8889;galicia;pontevedra-provincia;Noviembre 2021;8,2 €/m2
8890;galicia;pontevedra-provincia;Octubre 2021;8,3 €/m2
8891;galicia;pontevedra-provincia;Septiembre 2021;8,3 €/m2
8892;galicia;pontevedra-provincia;Agosto 2021;8,4 €/m2
8893;galicia;pontevedra-provincia;Julio 2021;8,5 €/m2
8894;galicia;pontevedra-provincia;Junio 2021;8,5 €/m2
8895;galicia;pontevedra-provincia;Mayo 2021;8,5 €/m2
8896;galicia;pontevedra-provincia;Abril 2021;8,3 €/m2
8897;galicia;pontevedra-provincia;Marzo 2021;8,2 €/m2
8898;galicia;pontevedra-provincia;Febrero 2021;8,1 €/m2
8899;galicia;pontevedra-provincia;Enero 2021;8,0 €/m2
8900;galicia;pontevedra-provincia;Diciembre 2020;7,9 €/m2
8901;galicia;pontevedra-provincia;Noviembre 2020;7,8 €/m2
8902;galicia;pontevedra-provincia;Octubre 2020;7,7 €/m2
8903;galicia;pontevedra-provincia;Septiembre 2020;7,8 €/m2
8904;galicia;pontevedra-provincia;Agosto 2020;7,9 €/m2
8905;galicia;pontevedra-provincia;Julio 2020;7,9 €/m2
8906;galicia;pontevedra-provincia;Junio 2020;7,9 €/m2
8907;galicia;pontevedra-provincia;Mayo 2020;7,6 €/m2
8908;galicia;pontevedra-provincia;Abril 2020;7,6 €/m2
8909;galicia;pontevedra-provincia;Marzo 2020;7,6 €/m2
8910;galicia;pontevedra-provincia;Febrero 2020;7,5 €/m2
8911;galicia;pontevedra-provincia;Enero 2020;7,4 €/m2
8912;galicia;pontevedra-provincia;Diciembre 2019;7,3 €/m2
8913;galicia;pontevedra-provincia;Noviembre 2019;7,4 €/m2
8914;galicia;pontevedra-provincia;Octubre 2019;7,4 €/m2
8915;galicia;pontevedra-provincia;Septiembre 2019;7,4 €/m2
8916;galicia;pontevedra-provincia;Agosto 2019;7,6 €/m2
8917;galicia;pontevedra-provincia;Julio 2019;7,8 €/m2
